bus_0115.1,bus_0115.2,bus_0115.3,bus_0116.1,bus_0116.2,bus_0116.3,bus_0133.1,bus_0133.2,bus_0133.3,bus_0121.1,bus_0121.2,bus_0121.3,bus_0122.1,bus_0122.2,bus_0122.3,bus_0130.1,bus_0130.2,bus_0130.3,bus_0123.1,bus_0123.2,bus_0123.3,bus_0124.1,bus_0124.2,bus_0124.3,bus_0131.1,bus_0131.2,bus_0131.3,bus_0125.1,bus_0125.2,bus_0125.3,bus_0126.1,bus_0126.2,bus_0126.3,bus_0162.1,bus_0162.2,bus_0162.3,bus_0127.1,bus_0127.2,bus_0127.3,bus_0128.1,bus_0128.2,bus_0128.3,bus_0129.1,bus_0129.2,bus_0129.3,bus_0134_sw.1,bus_0134_sw.2,bus_0134_sw.3,bus_0134.1,bus_0134.2,bus_0134.3,bus_0135.1,bus_0135.2,bus_0135.3,bus_0138.1,bus_0138.2,bus_0138.3,bus_0144.1,bus_0144.2,bus_0144.3,bus_0139.1,bus_0139.2,bus_0139.3,bus_0140.1,bus_0140.2,bus_0140.3,bus_0141.1,bus_0141.2,bus_0141.3,bus_0157_sw.1,bus_0157_sw.2,bus_0157_sw.3,bus_0142.1,bus_0142.2,bus_0142.3,bus_0143.1,bus_0143.2,bus_0143.3,bus_0145.1,bus_0145.2,bus_0145.3,bus_0146.1,bus_0146.2,bus_0146.3,bus_0159_sw.1,bus_0159_sw.2,bus_0159_sw.3,bus_0147.1,bus_0147.2,bus_0147.3,bus_0148.1,bus_0148.2,bus_0148.3,bus_0152.1,bus_0152.2,bus_0152.3,bus_0149.1,bus_0149.2,bus_0149.3,bus_0150.1,bus_0150.2,bus_0150.3,bus_0151.1,bus_0151.2,bus_0151.3,bus_0153.1,bus_0153.2,bus_0153.3,bus_0154_sw.1,bus_0154_sw.2,bus_0154_sw.3,bus_0155_sw.1,bus_0155_sw.2,bus_0155_sw.3,bus_0154.1,bus_0154.2,bus_0154.3,bus_0158.1,bus_0158.2,bus_0158.3,bus_0156.1,bus_0156.2,bus_0156.3,bus_0157.1,bus_0157.2,bus_0157.3,bus_0159.1,bus_0159.2,bus_0159.3,bus_0160.1,bus_0160.2,bus_0160.3,bus_0161.1,bus_0161.2,bus_0161.3,bus_0170.1,bus_0170.2,bus_0170.3,bus_0171.1,bus_0171.2,bus_0171.3,bus_0174.1,bus_0174.2,bus_0174.3,bus_0137.1,bus_0137.2,bus_0137.3,bus_0172.1,bus_0172.2,bus_0172.3,bus_0173.1,bus_0173.2,bus_0173.3,bus_0132.1,bus_0132.2,bus_0132.3
6580.731632,6580.694496,6580.626812,6580.503596,6580.505,6580.470175,6580.163899,6580.222717,6580.236846,6580.05528,6580.133808,6580.161183,6579.792949,6579.904544,6579.954424,6579.540802,6579.684181,6579.755693,6579.625089,6579.713225,6579.782819,6579.367088,6579.4636,6579.559417,6578.937912,6579.048359,6579.187797,6578.974347,6579.184231,6579.301202,6578.825069,6579.047582,6579.175161,6578.714881,6578.94588,6579.078902,6579.041554,6579.245752,6579.357948,6578.953226,6579.16508,6579.278524,6579.228246,6579.411024,6579.509353,6580.074985,6580.147536,6580.176788,6580.049808,6580.120782,6580.150079,6579.713307,6579.797879,6579.859102,6577.29572,6577.608767,6577.810487,6577.519854,6577.824649,6578.015293,6578.369905,6578.627475,6578.777537,6578.252059,6578.518707,6578.67459,6578.144277,6578.419229,6578.580435,6578.144281,6578.419232,6578.580438,6578.59593,6578.83609,6578.974988,6578.487856,6578.73634,6578.880576,6578.487857,6578.736341,6578.880577,6577.706116,6578.004055,6578.185495,6577.900677,6578.191457,6578.363283,6578.14444,6578.419368,6578.580564,6578.144506,6578.419424,6578.580616,6578.144542,6578.419454,6578.580644,6578.144587,6578.419493,6578.58068,6578.144587,6578.419493,6578.58068,6578.144581,6578.419488,6578.580675,6577.914006,6578.205182,6578.377041,6578.004918,6578.289088,6578.456459,6577.914011,6578.205187,6578.377046,6578.016217,6578.301038,6578.468566,6578.089994,6578.369129,6578.533014,6578.14435,6578.419292,6578.580493,6578.144287,6578.419239,6578.580443,6577.911978,6578.203409,6578.375392,6577.063009,6577.384828,6577.600849,6577.137936,6577.456793,6577.666311,6580.1639,6580.222717,6580.236847,6580.1639,6580.222717,6580.236847,6579.179548,6579.367777,6579.469701,6577.105457,6577.42422,6577.631136,6576.514991,6576.838732,6577.089657,6578.765637,6578.881678,6579.038625,6578.240773,6578.356423,6578.554016
6580.263159,6580.248958,6580.259187,6579.948618,6579.991604,6580.053441,6579.480069,6579.608246,6579.746975,6579.361354,6579.509234,6579.665056,6579.077395,6579.259375,6579.445266,6578.804459,6579.019215,6579.234011,6578.583509,6578.803033,6579.028026,6578.130404,6578.391115,6578.653438,6577.3767,6577.705923,6578.030349,6578.153836,6578.447168,6578.725653,6577.931143,6578.25134,6578.548977,6577.756169,6578.096383,6578.407621,6578.254098,6578.535334,6578.805196,6578.225046,6578.507864,6578.779502,6578.466134,6578.72152,6578.972146,6579.327638,6579.485333,6579.651373,6579.285529,6579.443088,6579.609175,6578.729323,6578.935977,6579.148734,6575.500712,6576.064826,6576.529696,6575.85734,6576.391763,6576.835957,6577.208406,6577.611282,6577.965103,6577.021303,6577.445583,6577.813949,6576.850187,6577.294042,6577.67571,6576.85019,6577.294045,6577.675713,6577.567287,6577.929107,6578.255029,6577.395683,6577.777135,6578.116397,6577.395684,6577.777135,6578.116398,6576.15372,6576.663468,6577.09048,6576.463316,6576.947291,6577.356355,6576.850349,6577.294181,6577.675839,6576.850415,6577.294237,6577.675891,6576.850451,6577.294267,6577.675919,6576.850496,6577.294306,6577.675955,6576.850497,6577.294306,6577.675955,6576.85049,6577.2943,6577.67595,6576.484588,6576.968134,6577.376838,6576.628874,6577.095914,6577.493405,6576.484594,6576.968139,6577.376842,6576.646937,6577.114043,6577.511506,6576.764029,6577.217741,6577.606104,6576.850259,6577.294105,6577.675768,6576.850197,6577.294052,6577.675718,6576.48138,6576.965422,6577.374458,6575.215736,6575.803415,6576.286207,6575.249663,6575.834678,6576.314105,6579.480069,6579.608246,6579.746975,6579.480069,6579.608246,6579.746975,6578.420592,6578.679511,6578.935229,6575.001399,6575.600747,6576.08794,6574.966688,6575.565764,6576.065192,6577.074163,6577.430887,6577.780243,6576.161228,6576.571278,6576.96898
6580.111257,6580.060061,6580.122833,6579.767064,6579.774623,6579.899758,6579.254349,6579.349431,6579.567483,6579.064087,6579.189905,6579.434713,6578.606015,6578.783145,6579.075454,6578.16574,6578.39219,6578.730161,6578.600436,6578.76761,6579.073305,6578.265775,6578.466621,6578.811349,6577.709086,6577.96594,6578.375603,6577.079453,6577.424239,6577.873087,6576.691737,6577.078898,6577.564435,6576.372388,6576.793213,6577.307072,6577.254017,6577.579724,6578.012055,6577.207935,6577.533356,6577.971444,6577.620011,6577.907594,6578.30217,6579.145371,6579.260726,6579.505934,6579.114531,6579.2302,6579.476577,6578.707218,6578.863694,6579.157068,6572.205567,6572.992832,6573.83408,6572.874943,6573.615575,6574.411009,6575.372748,6575.898953,6576.501478,6575.031328,6575.593526,6576.226338,6574.719094,6575.314209,6575.974721,6574.719097,6575.314212,6575.974724,6576.02767,6576.484833,6577.029266,6575.7145,6576.204678,6576.776888,6575.714501,6576.204678,6576.776889,6573.431256,6574.133134,6574.890495,6574.012399,6574.673794,6575.391386,6574.719256,6575.314348,6575.97485,6574.719322,6575.314403,6575.974902,6574.719358,6575.314434,6575.97493,6574.719403,6575.314472,6575.974966,6574.719404,6575.314472,6575.974966,6574.719397,6575.314467,6575.974961,6574.051628,6574.712866,6575.429699,6574.314828,6574.948317,6575.641801,6574.051633,6574.712871,6575.429703,6574.348318,6574.982523,6575.675925,6574.56192,6575.173605,6575.84806,6574.719166,6575.314271,6575.974779,6574.719104,6575.314218,6575.974729,6574.045891,6574.708001,6575.42551,6571.644033,6572.467342,6573.350059,6571.734376,6572.554469,6573.427968,6579.25435,6579.349432,6579.567483,6579.25435,6579.349432,6579.567483,6577.566057,6577.859205,6578.257414,6571.320971,6572.164982,6573.053114,6570.983434,6571.808393,6572.742053,6577.485628,6577.764964,6578.200694,6576.807216,6577.136783,6577.626146
6580.176024,6580.217124,6580.252965,6579.84859,6579.955647,6580.045128,6579.360837,6579.566146,6579.73555,6579.172651,6579.413975,6579.607633,6578.720231,6579.024584,6579.258785,6578.285389,6578.650322,6578.923497,6578.782416,6579.06543,6579.300768,6578.482319,6578.802203,6579.066194,6577.98312,6578.364334,6578.675994,6577.214664,6577.729926,6578.091634,6576.855542,6577.420619,6577.807111,6576.547445,6577.155247,6577.562228,6577.376354,6577.869188,6578.219738,6577.286915,6577.78754,6578.14216,6577.746391,6578.186417,6578.507909,6579.264046,6579.490665,6579.682244,6579.236769,6579.464387,6579.656418,6578.876789,6579.148298,6579.37464,6572.533709,6573.617878,6574.246916,6573.177214,6574.19893,6574.799748,6575.583019,6576.324566,6576.7957,6575.253624,6576.040852,6576.533902,6574.952386,6575.78139,6576.294485,6574.952389,6575.781393,6576.294488,6576.214871,6576.868793,6577.297894,6575.912734,6576.608556,6577.057755,6575.912735,6576.608556,6577.057756,6573.712026,6574.68184,6575.259206,6574.270707,6575.186302,6575.739175,6574.952548,6575.781529,6576.294614,6574.952614,6575.781585,6576.294666,6574.95265,6575.781615,6576.294694,6574.952695,6575.781654,6576.29473,6574.952696,6575.781654,6576.29473,6574.952689,6575.781649,6576.294725,6574.308493,6575.222681,6575.775744,6574.562427,6575.4414,6575.977565,6574.308498,6575.222686,6575.775749,6574.594664,6575.473276,6576.010173,6574.800746,6575.650779,6576.173964,6574.952458,6575.781453,6576.294543,6574.952396,6575.7814,6576.294493,6574.302944,6575.218179,6575.771784,6571.981861,6573.121555,6573.773469,6572.080727,6573.20886,6573.857767,6579.360838,6579.566146,6579.735551,6579.360838,6579.566146,6579.735551,6577.699089,6578.142994,6578.469603,6571.709922,6572.859469,6573.521299,6571.26532,6572.458743,6573.113852,6577.782737,6578.18857,6578.519366,6577.175123,6577.637685,6578.003551
6580.055449,6580.047253,6580.137428,6579.716382,6579.769179,6579.918046,6579.211295,6579.354951,6579.591264,6578.990085,6579.170249,6579.438138,6578.462822,6578.706551,6579.029989,6577.956046,6578.260871,6578.637707,6578.759538,6578.967383,6579.26177,6578.550332,6578.787577,6579.104056,6578.202321,6578.488472,6578.841701,6576.679247,6577.133152,6577.64195,6576.234807,6576.73808,6577.288984,6575.86316,6576.406342,6576.991164,6576.879352,6577.311029,6577.80087,6576.782898,6577.221336,6577.718347,6577.327886,6577.708441,6578.151477,6579.136289,6579.296585,6579.552332,6579.114942,6579.276245,6579.532645,6578.833359,6579.031537,6579.318033,6571.050284,6572.038765,6573.011895,6571.816069,6572.745515,6573.66541,6574.699819,6575.367928,6576.05894,6574.30249,6575.013268,6575.740553,6573.939127,6574.688927,6575.449388,6573.939131,6574.68893,6575.449391,6575.461989,6576.048251,6576.669689,6575.097535,6575.722934,6576.37764,6575.097536,6575.722935,6576.37764,6572.452509,6573.332892,6574.208547,6573.117355,6573.946486,6574.77593,6573.93929,6574.689066,6575.449517,6573.939356,6574.689122,6575.449569,6573.939391,6574.689152,6575.449597,6573.939437,6574.689191,6575.449633,6573.939437,6574.689191,6575.449633,6573.939431,6574.689185,6575.449628,6573.162739,6573.991319,6574.819545,6573.469026,6574.264713,6575.064974,6573.162744,6573.991323,6574.819549,6573.507653,6574.303789,6575.103641,6573.756223,6574.525665,6575.302824,6573.9392,6574.68899,6575.449445,6573.939137,6574.688937,6575.449396,6573.155983,6573.985564,6574.814598,6570.46697,6571.497952,6572.515992,6570.511228,6571.541267,6572.551874,6579.211295,6579.354951,6579.591265,6579.211295,6579.354951,6579.591265,6577.286492,6577.672205,6578.117968,6569.908856,6570.973738,6572.00614,6570.140103,6571.170808,6572.232057,6578.062624,6578.368406,6578.736389,6577.637733,6577.991538,6578.386149
6580.042009,6579.999958,6580.009401,6579.693525,6579.709931,6579.773687,6579.174411,6579.277902,6579.422578,6578.939878,6579.086052,6579.258238,6578.380122,6578.599785,6578.818234,6577.842119,6578.132417,6578.39534,6578.740799,6578.868469,6579.085088,6578.536488,6578.67337,6578.921018,6578.19662,6578.348825,6578.64809,6576.509792,6576.974506,6577.342697,6576.052589,6576.578295,6576.977632,6575.657208,6576.2356,6576.661101,6576.715644,6577.152896,6577.507066,6576.618965,6577.059439,6577.421077,6577.175258,6577.553112,6577.871174,6579.104204,6579.216275,6579.380572,6579.083806,6579.194786,6579.360448,6578.812045,6578.936249,6579.142283,6570.52739,6571.693154,6572.40456,6571.345629,6572.434317,6573.108944,6574.419591,6575.162904,6575.670325,6573.9969,6574.796541,6575.331949,6573.610344,6574.4615,6575.022506,6573.610347,6574.461503,6575.022509,6575.230421,6575.865684,6576.319431,6574.842698,6575.529628,6576.009039,6574.842699,6575.529629,6576.009039,6572.025666,6573.050299,6573.694362,6572.736057,6573.693778,6574.305918,6573.610506,6574.461639,6575.022635,6573.610572,6574.461694,6575.022687,6573.610608,6574.461725,6575.022715,6573.610653,6574.461763,6575.022751,6573.610654,6574.461763,6575.022751,6573.610647,6574.461758,6575.022746,6572.784367,6573.740453,6574.352674,6573.110195,6574.02286,6574.6135,6572.784372,6573.740458,6574.352678,6573.151338,6574.063662,6574.655065,6573.415769,6574.292854,6574.866745,6573.610416,6574.461562,6575.022564,6573.610354,6574.461509,6575.022514,6572.777201,6573.73458,6574.347483,6569.872405,6571.10205,6571.84055,6569.951414,6571.171434,6571.908735,6579.174412,6579.277902,6579.422579,6579.174412,6579.277902,6579.422579,6577.118867,6577.502111,6577.824168,6569.37672,6570.629953,6571.38808,6569.299488,6570.573206,6571.306393,6578.060192,6578.218547,6578.538533,6577.642361,6577.809668,6578.178167
6580.51021,6580.506384,6580.564601,6580.240653,6580.288395,6580.397558,6579.839109,6579.963669,6580.148738,6579.718485,6579.867332,6580.06972,6579.426773,6579.619107,6579.850322,6579.146387,6579.38052,6579.639446,6579.164411,6579.357792,6579.62968,6578.820178,6579.045013,6579.355767,6578.247567,6578.524723,6578.900134,6578.492113,6578.826925,6579.146012,6578.291441,6578.656937,6578.992443,6578.133055,6578.522869,6578.87039,6578.58246,6578.903458,6579.215152,6578.517234,6578.845146,6579.157906,6578.798831,6579.084776,6579.378054,6579.726566,6579.871498,6580.083097,6579.694787,6579.839708,6580.052335,6579.274574,6579.45789,6579.717469,6576.076122,6576.745819,6577.219625,6576.404468,6577.035653,6577.494497,6577.637216,6578.103157,6578.488295,6577.467847,6577.959791,6578.357779,6577.312949,6577.828674,6578.238414,6577.312952,6577.828677,6578.238417,6577.962078,6578.378143,6578.738635,6577.806741,6578.246655,6578.618932,6577.806742,6578.246656,6578.618933,6576.677341,6577.276523,6577.722933,6576.962383,6577.528133,6577.961556,6577.313111,6577.828813,6578.238543,6577.313177,6577.828869,6578.238595,6577.313213,6577.828899,6578.238623,6577.313258,6577.828937,6578.238659,6577.313258,6577.828938,6578.238659,6577.313252,6577.828932,6578.238654,6576.981794,6577.546395,6577.979748,6577.112413,6577.656963,6578.080409,6576.9818,6577.5464,6577.979752,6577.128953,6577.672922,6578.096617,6577.234953,6577.762651,6578.178306,6577.313021,6577.828736,6578.238471,6577.312958,6577.828683,6578.238422,6576.978924,6577.544093,6577.977766,6575.730871,6576.441496,6576.932351,6575.844982,6576.54179,6577.02613,6579.839109,6579.96367,6580.148738,6579.839109,6579.96367,6580.148738,6578.750976,6579.040027,6579.338371,6575.802109,6576.503425,6576.987543,6574.903361,6575.683964,6576.196463,6578.017718,6578.315876,6578.717242,6577.320122,6577.66273,6578.118199
6579.924284,6579.967526,6579.939971,6579.554973,6579.66992,6579.693072,6579.004838,6579.226602,6579.325309,6578.772269,6579.031857,6579.161993,6578.215915,6578.539441,6578.725036,6577.681184,6578.066164,6578.305069,6578.475163,6578.779617,6578.907068,6578.207587,6578.549379,6578.687134,6577.762481,6578.166384,6578.321286,6576.299525,6576.839199,6577.217104,6575.803048,6576.395833,6576.821237,6575.404759,6576.039213,6576.500772,6576.52306,6577.038822,6577.395343,6576.424576,6576.947197,6577.31086,6577.018379,6577.479533,6577.78453,6578.91513,6579.161339,6579.272864,6578.890268,6579.137861,6579.248223,6578.561385,6578.854028,6578.977929,6570.226842,6571.319498,6572.198116,6571.054851,6572.088147,6572.908761,6574.158044,6574.922932,6575.497684,6573.732246,6574.541684,6575.155103,6573.342851,6574.193031,6574.841813,6573.342854,6574.193034,6574.841816,6574.974834,6575.654267,6576.154856,6574.58426,6575.304555,6575.840607,6574.584261,6575.304556,6575.840608,6571.743008,6572.726972,6573.499383,6572.461885,6573.394314,6574.116375,6573.343013,6574.19317,6574.841942,6573.343079,6574.193225,6574.841994,6573.343115,6574.193256,6574.842022,6573.343161,6574.193294,6574.842058,6573.343161,6574.193294,6574.842058,6573.343155,6574.193289,6574.842053,6572.510667,6573.442799,6574.16369,6572.838888,6573.736677,6574.427759,6572.510673,6573.442804,6574.163695,6572.880475,6573.779033,6574.469805,6573.146847,6574.017535,6574.684116,6573.342923,6574.193093,6574.841871,6573.342861,6574.19304,6574.841821,6572.503473,6573.436671,6574.158422,6569.56808,6570.704083,6571.633261,6569.643989,6570.778431,6571.697882,6579.004839,6579.226603,6579.32531,6579.004839,6579.226603,6579.32531,6576.991619,6577.455651,6577.761092,6569.053646,6570.222224,6571.163049,6569.010869,6570.14211,6571.127381,6577.583811,6578.012647,6578.174432,6577.044109,6577.527143,6577.692957
6579.778492,6579.796787,6579.729056,6579.374553,6579.468104,6579.454261,6578.772845,6578.978505,6579.044956,6578.506823,6578.759421,6578.861485,6577.868124,6578.201464,6578.364918,6577.254256,6577.665201,6577.887671,6578.252813,6578.509629,6578.61043,6577.990245,6578.267937,6578.383511,6577.553472,6577.865892,6578.006044,6575.671509,6576.278376,6576.654384,6575.088407,6575.767562,6576.198266,6574.617001,6575.354317,6575.827698,6575.93405,6576.50837,6576.859754,6575.852575,6576.428232,6576.786952,6576.493374,6577.000512,6577.296148,6578.685892,6578.910272,6578.988226,6578.66159,6578.885642,6578.962709,6578.33772,6578.587731,6578.683601,6568.464487,6569.854076,6570.806558,6569.453288,6570.75607,6571.644715,6573.141465,6574.060833,6574.667834,6572.637533,6573.619079,6574.271727,6572.176691,6573.215098,6573.909497,6572.176694,6573.215101,6573.9095,6574.108159,6574.908256,6575.427709,6573.6459,6574.50303,6575.064344,6573.645901,6574.503031,6575.064345,6570.27509,6571.505726,6572.341325,6571.133586,6572.288856,6573.069047,6572.176853,6573.215237,6573.909626,6572.176919,6573.215292,6573.909678,6572.176955,6573.215323,6573.909706,6572.177,6573.215361,6573.909742,6572.177,6573.215361,6573.909742,6572.176994,6573.215356,6573.909737,6571.191564,6572.345406,6573.124561,6571.579982,6572.685899,6573.429858,6571.191569,6572.345411,6573.124566,6571.629502,6572.735424,6573.479398,6571.944733,6573.01176,6573.727174,6572.176763,6573.21516,6573.909555,6572.176701,6573.215107,6573.909505,6571.183106,6572.338381,6573.118587,6567.616744,6569.081246,6570.09131,6567.768457,6569.219151,6570.216575,6578.772846,6578.978506,6579.044956,6578.772846,6578.978506,6579.044956,6576.455798,6576.967859,6577.264361,6567.196204,6568.679962,6569.698081,6566.516897,6568.045567,6569.114404,6577.378147,6577.704508,6577.854525,6576.846708,6577.194453,6577.361601
6580.115053,6580.147439,6580.109917,6579.77872,6579.87609,6579.884992,6579.277707,6579.471885,6579.549956,6579.079886,6579.303997,6579.41196,6578.604994,6578.879229,6579.04119,6578.148555,6578.470966,6578.684832,6578.718673,6578.997595,6579.096276,6578.437629,6578.753919,6578.85904,6577.97012,6578.348574,6578.464412,6577.011246,6577.452127,6577.790164,6576.611081,6577.093918,6577.47268,6576.294141,6576.809841,6577.219028,6577.191415,6577.613407,6577.933109,6577.122937,6577.545204,6577.87059,6577.582788,6577.964915,6578.243127,6579.182614,6579.403109,6579.491842,6579.156433,6579.378192,6579.465222,6578.8096,6579.076649,6579.172909,6572.17852,6573.059066,6573.818758,6572.835623,6573.668107,6574.379282,6575.302033,6575.920602,6576.42504,6574.963182,6575.616887,6576.153861,6574.653296,6575.339133,6575.905864,6574.653299,6575.339136,6575.905867,6575.952022,6576.503194,6576.945226,6575.641212,6576.224612,6576.696484,6575.641213,6576.224613,6576.696485,6573.381735,6574.174275,6574.845131,6573.952218,6574.703034,6575.331773,6574.653459,6575.339272,6575.905993,6574.653524,6575.339328,6575.906045,6574.65356,6575.339358,6575.906073,6574.653606,6575.339396,6575.906109,6574.653606,6575.339397,6575.906109,6574.6536,6575.339391,6575.906104,6573.99102,6574.741552,6575.369135,6574.252243,6574.975688,6575.578189,6573.991025,6574.741557,6575.36914,6574.285307,6575.009301,6575.611365,6574.497304,6575.199316,6575.781024,6574.653368,6575.339196,6575.905922,6574.653306,6575.339143,6575.905873,6573.985283,6574.736648,6575.36495,6571.66347,6572.578833,6573.381106,6571.715966,6572.630346,6573.424192,6579.277708,6579.471885,6579.549956,6579.277708,6579.471885,6579.549956,6577.535485,6577.922049,6578.205424,6571.230933,6572.173368,6572.984668,6571.276266,6572.189774,6573.041145,6577.782458,6578.185865,6578.306007,6577.216396,6577.671172,6577.788819
6580.359507,6580.362717,6580.373607,6580.076322,6580.131297,6580.185144,6579.65447,6579.786561,6579.904412,6579.467699,6579.63213,6579.774553,6579.02207,6579.24253,6579.427389,6578.593752,6578.868065,6579.093718,6579.28582,6579.460068,6579.617472,6579.104478,6579.297139,6579.471817,6578.802814,6579.026106,6579.229521,6577.485579,6577.895053,6578.224722,6577.059519,6577.51958,6577.8879,6576.711128,6577.213027,6577.611415,6577.677408,6578.064106,6578.376374,6577.654788,6578.042367,6578.356519,6578.062838,6578.403903,6578.680128,6579.593751,6579.738669,6579.869342,6579.576427,6579.721522,6579.852293,6579.346183,6579.514375,6579.666247,6572.182196,6573.152593,6573.889361,6572.906317,6573.8145,6574.505994,6575.620582,6576.253447,6576.745975,6575.248116,6575.925711,6576.450398,6574.90749,6575.625993,6576.180092,6574.907494,6575.625996,6576.180095,6576.33506,6576.882121,6577.312971,6575.993412,6576.581502,6577.041844,6575.993413,6576.581503,6577.041844,6573.50813,6574.364608,6575.018479,6574.136804,6574.939269,6575.553842,6574.907653,6575.626132,6576.180221,6574.907719,6575.626187,6576.180273,6574.907754,6575.626218,6576.180301,6574.9078,6575.626256,6576.180337,6574.9078,6575.626256,6576.180337,6574.907794,6575.626251,6576.180332,6574.179492,6574.980988,6575.594813,6574.466617,6575.233631,6575.822663,6574.179497,6574.980992,6575.594817,6574.503009,6575.270087,6575.85911,6574.736029,6575.475123,6576.044026,6574.907563,6575.626055,6576.18015,6574.9075,6575.626002,6576.1801,6574.173197,6574.975726,6575.59029,6571.598906,6572.619415,6573.394717,6571.672469,6572.686661,6573.455302,6579.65447,6579.786561,6579.904412,6579.65447,6579.786561,6579.904412,6578.032611,6578.378022,6578.656026,6571.172001,6572.215132,6573.001817,6571.061513,6572.110356,6572.917444,6578.68172,6578.917308,6579.13226,6578.312837,6578.574219,6578.811447
6579.997877,6580.053247,6580.001364,6579.645894,6579.770534,6579.763086,6579.121567,6579.3494,6579.408158,6578.872599,6579.145024,6579.238403,6578.276658,6578.627483,6578.780343,6577.703881,6578.130058,6578.340099,6578.768901,6579.041553,6579.107732,6578.613157,6578.902055,6578.969699,6578.354071,6578.669999,6578.74008,6576.234224,6576.852322,6577.208715,6575.692385,6576.379175,6576.787839,6575.251981,6575.994755,6576.444926,6576.478184,6577.065354,6577.398216,6576.409848,6577.004083,6577.340222,6576.993923,6577.513501,6577.794433,6579.062226,6579.30596,6579.369169,6579.045788,6579.289777,6579.351581,6578.826414,6579.093112,6579.158382,6569.51921,6570.899062,6571.811408,6570.437419,6571.730563,6572.582389,6573.873457,6574.791471,6575.371602,6573.40265,6574.380514,6575.005042,6572.972097,6574.004693,6574.669829,6572.9721,6574.004696,6574.669832,6574.776598,6575.579803,6576.074785,6574.34473,6575.202835,6575.738532,6574.344731,6575.202836,6575.738532,6571.200547,6572.421628,6573.223163,6571.997744,6573.143546,6573.892551,6572.972259,6574.004832,6574.669958,6572.972325,6574.004888,6574.67001,6572.972361,6574.004918,6574.670038,6572.972406,6574.004957,6574.670074,6572.972406,6574.004957,6574.670074,6572.9724,6574.004952,6574.670069,6572.051821,6573.195906,6573.943688,6572.414721,6573.512674,6574.226225,6572.051826,6573.19591,6573.943692,6572.460862,6573.558447,6574.271799,6572.755381,6573.815526,6574.5011,6572.972169,6574.004756,6574.669887,6572.972107,6574.004703,6574.669837,6572.043886,6573.18932,6573.938125,6568.762262,6570.215928,6571.181506,6568.872867,6570.313754,6571.268707,6579.121568,6579.3494,6579.408159,6579.121568,6579.3494,6579.408159,6576.953753,6577.476563,6577.760003,6568.275654,6569.751042,6570.727604,6567.957427,6569.480074,6570.493409,6578.250068,6578.576847,6578.647906,6577.934991,6578.279705,6578.347198
6580.575298,6580.572734,6580.589092,6580.322175,6580.367216,6580.426541,6579.945108,6580.061067,6580.184408,6579.805598,6579.950801,6580.088887,6579.470199,6579.666484,6579.827597,6579.147824,6579.393209,6579.576457,6579.45258,6579.609546,6579.809901,6579.198079,6579.374002,6579.609815,6578.774725,6578.982181,6579.276981,6578.365483,6578.726064,6578.961439,6578.113946,6578.508279,6578.759846,6577.91088,6578.332609,6578.595424,6578.478732,6578.824116,6579.052202,6578.400393,6578.752671,6578.98096,6578.748223,6579.05447,6579.265162,6579.864558,6579.992789,6580.138371,6579.841347,6579.969094,6580.116031,6579.533331,6579.684228,6579.873487,6575.272505,6575.995852,6576.380633,6575.694015,6576.378662,6576.747768,6577.275193,6577.782683,6578.080714,6577.058063,6577.594847,6577.904908,6576.859488,6577.423063,6577.744126,6576.859491,6577.423066,6577.744129,6577.691675,6578.142977,6578.417935,6577.492526,6577.970696,6578.256686,6577.492527,6577.970696,6578.256687,6576.044319,6576.696805,6577.052885,6576.410249,6577.029141,6577.371616,6576.859651,6577.423202,6577.744255,6576.859717,6577.423257,6577.744307,6576.859752,6577.423288,6577.744336,6576.859798,6577.423326,6577.744372,6576.859798,6577.423326,6577.744372,6576.859792,6577.423321,6577.744367,6576.435073,6577.053166,6577.395954,6576.602497,6577.198004,6577.531516,6576.435078,6577.053171,6577.395959,6576.623642,6577.219033,6577.553162,6576.759513,6577.336574,6577.663177,6576.859561,6577.423125,6577.744184,6576.859498,6577.423072,6577.744135,6576.431396,6577.050171,6577.393263,6574.895105,6575.653869,6576.052259,6574.975786,6575.726377,6576.122194,6579.945109,6580.061068,6580.184408,6579.945109,6580.061068,6580.184408,6578.709702,6579.02105,6579.233564,6574.77087,6575.533262,6575.934935,6574.308999,6575.101954,6575.505113,6578.604786,6578.8249,6579.143378,6578.086213,6578.332345,6578.70344
